xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.25062,3674.7,4472.6,9.4423,27.048,42.468,2695.3,73.701,120.41,0.34954,80.122,50.685,2624.0,27.108,50.296,3092.9,24.484,66.623,254.65,341.85,94.479,77.182,64.105,53.425,24.455,59.02,21.85,41.486,40.116,47.22,53.575,41.49,14.521
0.24988,3709.8,4464.6,9.3207,26.733,42.318,2694.2,74.544,120.41,0.35191,80.138,52.04,2623.0,25.098,50.714,3091.2,23.614,66.617,254.4,341.87,94.53,77.234,63.502,53.521,24.528,61.956,21.955,41.197,44.103,48.187,53.861,41.688,16.586
0.24305,3621.9,4569.1,9.3885,26.95,42.087,2696.9,74.998,120.39,0.34605,80.446,51.113,2625.7,23.259,50.439,3093.2,21.439,66.667,253.05,341.84,94.502,78.042,62.806,53.534,23.381,61.584,22.194,41.211,41.376,47.551,54.241,40.935,21.669
0.23999,3617.8,4532.6,9.4152,26.603,42.211,2699.1,74.61,120.41,0.34504,80.604,48.412,2628.4,22.564,47.531,3095.8,22.33,66.804,253.97,342.08,94.639,77.679,62.877,53.97,23.681,60.292,22.088,41.334,33.426,40.821,54.413,41.379,19.552
0.23858,3650.3,4477.0,9.3149,26.888,42.135,2697.3,74.392,120.35,0.35355,80.317,52.067,2625.3,24.962,50.721,3094.1,22.635,66.826,256.63,341.99,94.633,77.268,61.997,54.199,23.617,61.72,21.951,42.561,44.183,48.202,54.43,40.437,18.855
0.23978,3617.8,4502.3,9.4892,26.704,42.123,2697.2,74.645,120.39,0.35515,80.142,50.799,2625.7,26.433,50.685,3093.9,22.655,66.823,254.66,341.95,94.758,77.201,62.556,53.896,23.499,60.198,21.923,42.366,40.452,48.118,54.558,40.928,18.825
0.27684,3678.7,4593.3,9.2954,26.915,42.312,2699.0,74.485,120.41,0.35191,80.12,51.287,2627.7,22.849,50.748,3096.9,23.415,66.754,257.14,342.02,94.54,77.517,63.111,53.724,26.983,62.401,22.012,41.877,41.889,48.266,54.466,40.913,17.007
0.27536,3661.7,4542.4,9.4712,26.979,42.931,2702.0,74.872,120.4,0.35128,80.281,49.605,2630.9,26.951,51.303,3098.2,24.13,66.769,254.35,342.44,94.562,77.405,63.403,54.334,27.129,59.017,22.308,41.954,36.937,49.549,54.838,40.787,15.299
0.24206,3660.5,4484.6,9.4198,26.977,42.157,2701.9,75.53,120.42,0.37536,80.326,50.357,2630.8,25.558,48.645,3098.6,22.984,66.802,255.91,342.75,94.547,77.515,62.457,53.736,23.736,61.322,22.522,44.585,39.149,43.397,54.825,41.274,18.003
0.24109,3622.8,4487.9,9.3508,26.643,42.378,2701.6,75.084,120.39,0.3751,80.279,51.654,2630.4,24.713,50.917,3096.8,22.846,66.815,257.42,342.94,94.543,77.595,63.107,53.696,23.832,61.833,22.284,44.616,42.968,48.657,54.813,40.823,18.313
0.24592,3674.2,4601.1,9.4686,27.181,42.526,2701.9,75.265,120.4,0.3392,80.188,51.302,2630.8,24.666,50.425,3099.6,22.051,66.814,257.22,342.29,94.57,77.298,62.373,54.152,24.163,61.331,22.149,40.099,41.933,47.517,54.639,41.18,20.23
0.2462,3629.3,4572.2,9.4298,26.601,42.611,2703.7,74.255,120.41,0.33982,80.137,50.877,2632.5,23.72,51.307,3099.7,22.616,66.782,255.03,342.95,94.679,77.585,63.145,54.498,24.137,60.641,22.335,40.023,40.68,49.558,54.825,41.732,18.871
0.28062,3683.5,4535.5,9.2836,26.513,42.327,2705.2,75.211,120.38,0.35764,80.209,49.181,2634.4,25.6,49.16,3102.4,23.341,66.773,255.77,343.1,94.499,77.509,62.404,54.367,27.674,62.918,22.505,42.409,35.69,44.591,54.749,40.848,17.148
0.28115,3644.0,4540.8,9.4121,26.924,42.282,2706.8,73.957,120.42,0.36014,80.201,49.947,2635.8,24.892,49.471,3103.3,23.609,66.763,257.77,343.0,94.479,77.37,63.085,54.302,27.621,60.277,22.57,42.104,37.943,45.31,54.558,41.257,16.509
0.26379,3645.4,4537.3,9.366,27.144,42.659,2709.1,74.502,120.43,0.35173,80.387,49.133,2638.2,24.993,49.37,3106.0,23.252,66.775,257.24,342.81,94.299,77.639,64.039,54.733,25.846,61.79,22.638,41.541,35.549,45.075,54.593,41.958,17.319
0.26306,3701.4,4577.8,9.4646,26.854,42.34,2709.2,73.767,120.4,0.35471,80.317,51.904,2638.8,26.013,48.885,3105.0,22.248,66.826,257.47,343.42,94.462,77.657,63.076,54.249,25.918,59.466,22.662,41.177,43.704,43.953,54.621,40.983,19.689
0.20849,3630.1,4544.4,9.3674,26.905,42.169,2706.7,74.691,120.4,0.33472,80.157,52.474,2635.8,25.739,50.318,3102.1,23.249,66.847,257.0,343.47,94.359,77.245,62.758,53.84,20.616,63.56,22.622,39.308,45.38,47.27,54.677,41.747,17.341
0.20929,3649.9,4552.6,9.4191,26.555,42.101,2704.7,74.489,120.38,0.33443,80.06,48.28,2634.5,25.392,51.275,3100.8,23.384,66.814,255.09,343.3,94.65,77.096,62.418,53.742,20.537,61.342,22.557,39.344,33.039,49.485,54.864,41.142,17.034
0.25484,3646.2,4549.9,9.4164,26.801,41.966,2704.9,74.468,120.4,0.34675,79.939,50.076,2633.6,25.246,50.303,3100.1,23.259,66.743,257.45,343.44,94.602,77.174,62.317,54.184,25.13,61.656,22.58,40.478,38.322,47.235,54.673,41.565,17.346
0.25313,3628.1,4586.9,9.3203,27.267,42.052,2705.0,74.678,120.38,0.34099,79.828,48.969,2634.5,24.862,49.812,3100.0,22.357,66.684,258.9,343.65,94.673,77.053,62.628,53.741,25.299,60.584,22.792,41.181,35.067,46.098,54.564,40.275,19.502
0.2273,3699.7,4468.1,9.3082,26.994,42.938,2706.3,75.307,120.42,0.33197,79.936,50.358,2634.9,25.118,49.526,3101.0,21.744,66.65,257.03,343.78,94.56,77.347,64.047,53.953,22.617,61.705,22.765,39.604,39.155,45.437,54.499,41.541,20.95
0.22926,3747.9,4467.7,9.383,27.36,42.314,2706.5,75.624,120.39,0.33671,80.151,51.731,2636.0,25.402,50.224,3101.2,22.908,66.664,258.65,343.74,94.333,77.777,63.217,53.957,22.425,60.66,22.977,39.025,43.194,47.053,54.265,41.696,18.145
0.16335,3669.7,4523.6,9.314,27.112,42.213,2705.0,74.625,120.41,0.34423,80.323,50.159,2634.1,25.211,48.395,3099.2,22.205,66.732,256.94,343.71,94.517,77.477,62.916,53.594,16.457,61.053,22.862,40.6,38.567,42.82,54.321,41.355,19.811
0.1655,3665.4,4510.4,9.2829,26.826,42.291,2701.5,74.697,120.43,0.34533,80.109,51.309,2630.2,25.576,48.673,3097.9,22.422,66.757,254.95,342.42,94.476,77.333,62.991,53.751,16.246,59.66,22.367,40.466,41.952,43.463,54.404,41.964,19.307
0.19916,3656.3,4466.8,9.3859,26.748,42.496,2699.7,75.231,120.37,0.33105,80.001,51.457,2628.5,25.437,48.817,3097.6,23.319,66.742,256.52,342.09,94.702,77.035,62.86,54.642,19.231,63.19,21.961,39.347,42.387,43.796,54.171,40.644,17.212
0.19845,3658.1,4522.0,9.2849,27.09,42.263,2701.5,75.286,120.4,0.33209,80.094,50.005,2630.0,24.99,49.522,3097.5,22.374,66.712,255.35,342.59,94.634,77.524,62.829,53.981,19.301,60.818,22.295,39.221,38.115,45.428,53.584,41.243,19.425
0.2143,3661.8,4486.6,9.3603,26.715,42.088,2702.4,74.163,120.4,0.33414,80.169,48.789,2631.6,23.522,49.395,3097.0,23.166,66.681,253.02,342.39,94.693,77.219,62.671,53.634,21.144,62.327,22.575,39.479,34.538,45.135,53.438,40.319,17.565
0.21406,3670.8,4509.3,9.4722,26.901,42.418,2700.1,74.491,120.41,0.33455,79.874,49.381,2628.1,24.372,48.407,3095.9,22.971,66.606,254.02,342.28,94.682,76.839,62.517,53.361,21.168,60.643,22.184,39.429,36.277,42.846,53.001,41.237,18.078
0.23168,3631.5,4548.1,9.4479,26.824,42.301,2701.0,75.551,120.37,0.34292,79.929,49.751,2630.2,27.387,51.088,3097.5,23.85,66.525,252.29,342.26,94.657,77.427,62.94,53.57,23.13,59.489,22.137,40.941,37.367,49.051,52.813,40.375,15.968
0.23238,3657.8,4527.0,9.4132,26.564,41.999,2706.1,75.123,120.42,0.34508,80.278,49.858,2635.0,24.103,50.44,3102.0,22.421,66.509,250.43,342.19,94.721,77.683,62.487,53.822,23.061,62.437,22.484,40.678,37.681,47.553,52.633,41.443,19.319
0.2533,3667.4,4539.4,9.2801,26.976,42.469,2708.4,74.996,120.43,0.3527,80.468,48.88,2637.5,24.964,49.851,3104.7,22.177,66.568,247.61,342.02,94.528,77.938,63.228,53.719,24.754,62.888,22.349,41.708,34.804,46.188,52.433,41.188,19.86
0.25072,3708.0,4507.3,9.4382,26.37,41.992,2708.6,74.71,120.42,0.35206,80.445,49.317,2638.4,25.707,49.073,3105.4,23.62,66.592,247.42,342.2,94.502,77.554,62.529,54.104,25.008,63.089,22.145,41.786,36.091,44.388,52.054,41.61,16.435
0.24129,3633.3,4497.3,9.2588,26.862,42.336,2707.2,75.603,120.39,0.34362,80.258,52.281,2636.3,23.52,49.227,3103.5,22.256,66.58,244.65,342.25,94.493,77.056,63.15,53.668,23.916,63.077,22.612,40.411,44.813,44.744,51.908,40.553,19.707
0.24218,3655.8,4467.8,9.4507,27.308,42.064,2705.1,75.534,120.41,0.34564,79.966,49.464,2634.3,25.945,50.205,3101.3,23.246,66.479,245.91,342.41,94.655,76.995,62.762,54.022,23.828,59.774,22.726,40.164,36.524,47.007,51.412,41.347,17.388
0.17962,3566.3,4487.9,9.4416,26.956,42.664,2705.2,74.474,120.38,0.31626,79.917,50.577,2634.4,24.388,51.233,3099.8,23.141,66.348,246.08,342.43,94.685,77.341,63.846,53.657,18.228,62.164,22.731,37.429,39.799,49.387,51.016,40.36,17.624
0.18432,3636.8,4512.2,9.3767,26.405,42.424,2706.0,75.743,120.4,0.31501,80.152,48.82,2635.8,24.004,50.804,3102.8,22.53,66.309,245.68,342.09,94.608,77.304,62.633,53.366,17.766,62.013,22.087,37.581,34.628,48.395,50.925,40.881,19.06
0.2368,3606.8,4506.9,9.3481,27.078,42.308,2706.1,74.682,120.39,0.34139,79.918,49.479,2634.6,24.964,50.574,3102.6,24.18,66.282,241.44,342.54,94.858,77.017,63.211,53.902,23.021,61.512,22.307,39.914,36.567,47.862,51.035,40.89,15.183
0.23553,3651.0,4499.2,9.3543,26.726,42.359,2709.0,75.12,120.4,0.34374,80.065,50.902,2637.5,26.953,51.007,3104.1,23.155,66.194,242.39,342.55,94.638,77.622,62.452,53.995,23.147,61.546,22.471,39.627,40.755,48.865,50.685,40.88,17.57
0.2128,3619.8,4477.6,9.3626,27.064,42.135,2711.2,75.161,120.4,0.34822,80.193,52.081,2639.4,24.524,49.718,3106.0,23.083,66.199,241.88,342.58,94.648,77.709,63.195,54.0,20.904,62.693,22.807,41.506,44.223,45.88,50.464,41.298,17.72
0.21061,3672.1,4533.1,9.3935,27.041,42.238,2710.7,75.665,120.4,0.34723,80.164,52.203,2639.4,24.017,49.67,3106.1,22.589,66.213,241.43,342.18,94.71,77.343,62.293,53.336,21.12,63.443,22.506,41.627,44.582,45.77,50.237,40.175,18.914
0.23771,3668.7,4551.0,9.5597,26.75,42.307,2711.2,74.958,120.42,0.33539,79.995,48.919,2639.7,25.307,49.459,3106.8,22.706,66.156,239.75,342.46,94.609,77.06,62.855,54.7,23.457,58.776,22.352,39.54,34.918,45.283,49.859,41.606,18.664
0.23777,3673.1,4596.3,9.499,27.07,42.511,2709.8,75.293,120.37,0.33533,79.814,49.993,2639.4,24.199,47.936,3107.1,22.897,66.049,240.88,342.9,94.611,77.192,62.779,54.157,23.451,59.045,22.497,39.547,38.079,41.758,49.388,41.024,18.224
0.2566,3671.9,4529.6,9.3006,27.205,42.701,2711.7,74.951,120.41,0.35007,79.919,51.193,2641.0,24.406,49.606,3108.3,22.461,65.996,238.74,342.07,94.491,77.307,63.173,53.944,25.216,62.03,22.597,40.993,41.61,45.623,49.209,41.36,19.253
0.25542,3667.5,4512.2,9.3138,26.884,42.488,2713.3,74.427,120.41,0.34582,80.031,50.439,2642.3,24.565,49.642,3110.3,22.656,65.94,236.56,342.68,94.567,77.577,63.25,54.152,25.332,62.844,22.415,41.511,39.393,45.706,49.034,41.343,18.765
0.21041,3663.1,4559.8,9.366,27.064,42.464,2714.0,73.713,120.41,0.33725,80.11,51.299,2643.8,24.829,50.935,3110.7,23.603,65.939,236.17,342.41,94.454,77.616,63.282,54.818,20.502,61.372,22.859,40.013,41.924,48.698,48.698,41.768,16.502
0.21116,3675.6,4569.8,9.4625,27.145,42.362,2713.8,75.068,120.42,0.33512,80.159,50.999,2642.8,23.883,49.397,3112.0,23.252,65.968,236.89,342.3,94.49,77.616,63.067,54.699,20.429,60.922,22.612,40.274,41.039,45.139,48.63,41.484,17.322
0.24879,3651.5,4479.6,9.3772,26.847,42.321,2714.5,74.545,120.4,0.33007,80.141,49.823,2644.0,24.161,48.164,3110.7,23.718,65.954,232.49,342.28,94.544,77.391,62.18,55.106,23.748,62.042,22.581,38.872,37.579,42.286,48.809,41.478,16.219
0.24347,3626.3,4581.9,9.4328,26.893,42.225,2714.8,75.037,120.35,0.32977,80.034,48.917,2643.7,24.341,49.944,3110.8,21.231,65.948,234.1,342.45,94.682,77.058,62.614,53.882,24.271,61.198,22.565,38.91,34.911,46.404,48.456,39.751,22.15
0.25234,3586.9,4555.1,9.3559,26.805,42.277,2711.1,75.537,120.39,0.33382,79.637,51.218,2639.5,24.616,49.116,3108.3,21.822,65.846,233.56,342.27,94.693,76.916,63.333,53.879,24.761,61.843,22.256,39.543,41.686,44.488,48.3,42.076,20.796
0.24911,3656.5,4535.6,9.2546,27.139,42.177,2711.3,74.363,120.37,0.33441,79.525,49.061,2640.5,24.673,50.56,3107.0,22.999,65.7,232.07,342.35,94.706,77.343,62.135,54.111,25.079,62.762,22.971,39.471,35.337,47.829,48.239,40.558,18.006
0.21092,3608.5,4545.1,9.3846,27.23,42.357,2714.2,74.671,120.41,0.35007,79.799,52.118,2642.8,25.687,50.382,3109.4,22.045,65.635,232.59,342.42,94.702,77.519,63.095,54.633,21.252,61.458,22.709,40.287,44.334,47.417,48.199,41.183,20.256
0.2168,3627.5,4546.2,9.4422,27.168,42.641,2714.9,74.925,120.38,0.34289,80.011,51.027,2644.1,23.316,49.503,3112.4,23.121,65.665,235.18,342.34,94.684,77.779,62.768,54.62,20.674,61.758,22.5,41.163,41.121,45.384,47.857,40.194,17.664
0.2315,3687.9,4501.3,9.3814,26.973,42.077,2717.6,75.375,120.44,0.33685,80.193,49.647,2646.1,26.061,49.162,3113.2,22.143,65.739,234.85,342.01,94.605,77.474,63.378,53.546,23.049,58.705,22.741,40.404,37.062,44.594,47.772,42.337,19.987
0.23343,3678.8,4455.5,9.3969,26.914,42.554,2714.7,74.783,120.4,0.34133,79.951,50.141,2643.9,25.06,48.504,3112.2,23.451,65.748,232.19,342.37,94.504,76.938,63.535,54.094,22.859,61.951,22.475,39.858,38.515,43.071,47.894,41.301,16.924
0.2244,3650.9,4549.5,9.3753,27.109,42.499,2710.7,76.229,120.41,0.33832,79.66,49.831,2639.1,24.996,49.953,3108.8,23.269,65.7,234.19,341.86,94.613,76.619,63.052,53.982,21.844,62.483,22.302,40.193,37.603,46.425,47.606,41.054,17.401
0.2231,3662.5,4525.8,9.3467,26.925,42.425,2710.4,75.095,120.37,0.33769,79.617,51.562,2639.2,25.756,50.848,3105.8,23.222,65.607,232.94,342.19,94.653,77.317,62.853,54.266,21.971,61.174,22.553,40.269,42.695,48.496,47.407,41.413,17.49
0.23783,3607.3,4536.9,9.2781,26.58,42.164,2712.6,75.782,120.37,0.34149,79.891,50.982,2641.4,24.117,50.207,3109.0,23.035,65.585,231.1,341.93,94.751,77.089,62.927,54.034,23.439,61.093,22.325,40.28,40.99,47.012,47.376,40.289,17.944
0.23758,3628.3,4521.1,9.2751,26.727,42.496,2714.2,75.554,120.41,0.34087,79.997,49.806,2643.6,25.067,51.18,3109.8,23.829,65.604,231.4,342.11,94.649,77.523,62.566,54.223,23.464,62.543,22.673,40.357,37.528,49.265,47.151,41.98,16.019
0.23374,3699.3,4578.5,9.324,26.668,42.223,2714.3,75.188,120.37,0.3426,80.024,49.134,2643.5,25.701,49.309,3111.2,21.975,65.642,229.99,342.08,94.57,77.076,63.691,54.241,22.977,60.738,22.177,39.996,35.552,44.935,47.078,40.507,20.44
0.23254,3707.2,4553.0,9.4139,26.803,42.07,2711.2,75.077,120.44,0.34192,79.724,50.433,2640.4,24.928,49.801,3108.4,22.065,65.603,229.09,341.81,94.51,77.091,63.555,54.545,23.095,60.456,22.168,40.079,39.375,46.075,46.962,42.355,20.252
0.24152,3651.6,4580.8,9.4022,26.709,42.592,2711.8,75.803,120.37,0.32666,79.785,49.526,2640.3,24.345,49.002,3108.2,22.613,65.55,231.11,341.67,94.62,77.127,62.289,54.411,23.549,60.918,22.574,37.903,36.704,44.224,47.057,40.009,18.958
0.24114,3601.1,4578.9,9.3988,26.815,42.389,2712.6,75.075,120.43,0.32023,79.826,50.151,2642.1,24.978,50.833,3109.0,23.427,65.532,228.36,341.76,94.643,77.112,63.156,54.434,23.585,59.07,22.539,38.687,38.544,48.462,47.314,41.811,17.033
0.2429,3724.8,4526.8,9.341,27.169,42.668,2712.5,76.003,120.39,0.33818,79.91,49.064,2641.9,23.363,50.511,3110.8,22.571,65.539,232.21,341.11,94.46,77.079,63.757,54.934,24.061,61.748,22.309,40.484,35.345,47.716,46.98,40.765,19.06
0.24396,3724.0,4519.9,9.3712,26.882,42.197,2712.6,75.242,120.42,0.33838,79.977,49.516,2640.9,25.206,48.69,3110.5,22.673,65.529,232.04,340.99,94.401,77.397,63.771,55.017,23.957,60.401,22.07,40.46,36.677,43.503,47.004,41.896,18.797
0.2834,3631.4,4490.5,9.2621,27.047,42.149,2712.8,75.811,120.39,0.32712,80.071,49.633,2640.7,23.914,49.318,3110.7,22.852,65.618,228.32,340.83,94.608,77.304,62.928,54.729,27.873,63.06,22.259,38.718,37.019,44.956,47.342,41.627,18.372
0.28385,3652.0,4572.3,9.161,27.024,42.238,2711.5,76.288,120.39,0.32892,79.98,50.974,2639.4,24.606,49.279,3108.7,23.193,65.599,228.26,341.01,94.49,77.264,62.575,53.75,27.829,61.165,22.307,38.498,40.967,44.865,47.099,41.31,17.569
0.2314,3667.4,4548.5,9.3464,26.508,42.395,2709.7,75.0,120.37,0.3438,79.986,50.774,2638.4,25.83,50.813,3107.2,23.446,65.64,227.51,341.15,94.709,77.081,61.873,54.293,23.102,61.639,21.89,41.105,40.378,48.416,47.06,40.836,16.981
0.23332,3629.1,4573.6,9.241,27.0,42.694,2707.8,75.572,120.39,0.34617,79.908,49.956,2636.0,25.9,48.575,3105.7,23.962,65.619,229.36,340.57,94.728,77.15,62.532,53.992,22.913,61.602,22.06,40.816,37.97,43.236,46.791,40.944,15.755
0.27633,3678.5,4530.9,9.2221,27.156,41.897,2708.1,75.303,120.38,0.33257,79.926,50.933,2637.1,26.193,48.26,3106.4,22.58,65.582,225.85,340.75,94.76,77.258,63.064,54.544,27.435,63.259,22.172,39.708,40.846,42.508,47.002,40.803,19.036
0.27543,3636.3,4522.0,9.2159,26.891,42.568,2708.9,74.654,120.42,0.33365,79.905,49.3,2637.2,27.858,51.526,3106.8,22.296,65.564,227.69,340.6,94.566,77.25,63.79,54.652,27.524,61.148,22.22,39.576,36.039,50.065,46.739,41.698,19.72
0.25037,3603.0,4496.9,9.1987,27.052,42.332,2710.1,75.418,120.36,0.32984,80.14,49.487,2639.0,25.274,49.81,3106.9,23.089,65.591,228.49,340.6,94.781,77.573,62.612,54.871,24.176,60.28,22.34,38.965,36.589,46.095,46.786,40.362,17.793
0.24831,3582.7,4522.3,9.2352,27.33,42.331,2710.4,74.939,120.43,0.32772,80.278,49.53,2639.2,23.603,49.581,3107.3,22.654,65.637,226.07,340.57,94.671,77.753,62.96,54.567,24.379,62.869,22.388,39.224,36.716,45.563,46.993,41.719,18.802
0.25676,3643.4,4454.2,9.2463,26.946,42.227,2710.1,75.562,120.4,0.31597,80.233,49.6,2637.5,26.363,51.091,3107.7,23.151,65.722,227.76,340.28,94.683,76.978,63.432,54.014,25.172,61.956,22.159,37.825,36.922,49.058,46.828,40.405,17.664
0.25711,3654.9,4444.0,9.1831,27.099,42.091,2705.8,75.801,120.42,0.31512,79.907,49.219,2634.2,23.278,49.729,3105.1,23.067,65.68,227.77,340.41,94.66,76.766,63.235,54.137,25.138,59.688,21.763,37.929,35.8,45.908,46.82,41.771,17.901
0.23033,3632.1,4500.8,9.2606,26.894,41.975,2702.3,74.321,120.38,0.32885,79.59,51.053,2629.7,25.888,50.54,3098.7,22.388,65.556,227.91,340.23,94.813,76.5,62.576,53.523,22.708,60.635,22.141,39.166,41.198,47.784,46.806,40.209,19.573
0.22968,3641.5,4484.9,9.4078,26.847,42.662,2702.0,74.806,120.38,0.33093,79.739,50.331,2630.2,25.442,50.453,3099.0,23.159,65.469,229.13,339.94,94.856,77.204,62.415,53.713,22.773,58.807,22.026,38.913,39.073,47.582,46.805,40.218,17.71
0.25393,3655.5,4487.4,9.2045,26.628,42.263,2703.1,74.921,120.4,0.32056,79.867,49.351,2631.9,24.753,51.461,3100.0,23.502,65.464,228.15,340.06,94.764,77.248,63.326,52.803,25.321,63.263,22.008,38.76,36.191,49.915,46.936,41.038,16.903
0.25318,3636.4,4460.6,9.1266,27.117,42.095,2705.9,75.427,120.4,0.32471,80.219,50.949,2635.6,26.475,50.557,3101.9,23.377,65.518,230.27,340.17,94.647,77.679,63.655,53.123,25.395,62.124,22.636,38.254,40.891,47.822,46.789,41.731,17.149
0.25936,3675.9,4557.3,9.3067,27.173,42.462,2705.4,74.76,120.43,0.3402,80.302,50.704,2633.5,25.034,49.356,3104.8,21.972,65.64,227.98,339.89,94.593,77.471,63.404,54.052,25.345,60.484,21.929,39.867,40.171,45.044,47.029,41.114,20.476
0.25908,3661.8,4523.1,9.3715,26.975,42.891,2704.0,74.942,120.4,0.33484,80.207,48.657,2631.5,25.475,51.775,3104.1,22.809,65.685,227.86,339.5,94.551,77.197,63.646,54.461,25.373,59.832,21.343,40.521,34.148,50.641,47.073,40.916,18.507
0.24432,3646.1,4481.3,9.1794,26.671,42.145,2701.0,75.068,120.4,0.36994,79.939,48.224,2628.9,25.771,49.196,3098.4,22.6,65.687,229.96,339.81,94.697,76.74,62.799,53.583,23.986,62.69,21.887,43.971,32.875,44.674,47.466,40.746,19.053
0.24381,3637.4,4476.0,9.3966,26.742,41.924,2698.9,74.972,120.38,0.36781,79.855,50.367,2627.2,24.636,49.462,3096.9,22.544,65.636,231.49,340.2,94.788,76.929,62.947,53.647,24.036,57.813,21.93,44.231,39.181,45.289,47.607,40.442,19.193
0.2425,3677.1,4534.5,9.2527,26.467,42.391,2700.6,75.521,120.41,0.318,80.063,50.801,2629.6,25.936,48.759,3100.0,23.983,65.669,233.13,339.79,94.74,77.077,62.908,54.807,23.675,63.663,21.619,38.317,40.458,43.662,47.736,41.052,15.763
0.24086,3690.6,4511.7,9.4535,26.819,42.288,2703.8,74.553,120.41,0.3204,80.32,51.909,2633.3,23.855,48.66,3102.3,22.597,65.708,233.45,339.73,94.696,77.713,62.677,55.08,23.837,60.268,21.844,38.024,43.717,43.433,47.976,41.194,18.989
0.28935,3659.1,4495.7,9.3454,27.106,42.366,2704.2,74.743,120.41,0.34255,80.38,50.135,2632.3,25.079,50.712,3104.3,23.324,65.845,231.23,339.26,94.477,76.977,63.303,53.605,28.286,60.591,21.457,40.253,38.499,48.182,48.437,41.055,17.297
0.28605,3672.5,4475.7,9.2976,27.001,42.312,2702.5,76.141,120.41,0.34115,80.15,50.425,2629.7,26.348,52.371,3102.5,23.972,65.881,230.38,339.21,94.71,77.24,63.073,53.845,28.611,60.206,21.54,40.425,39.35,52.022,48.042,40.887,15.753
0.25993,3654.3,4491.0,9.2212,26.938,42.571,2700.8,75.73,120.42,0.35203,80.159,49.912,2628.8,25.559,49.172,3101.1,22.708,65.851,233.19,339.18,94.548,77.18,62.943,53.71,25.719,61.534,21.662,42.393,37.842,44.617,47.738,41.492,18.755
0.26192,3657.6,4490.8,9.3963,27.117,42.49,2700.8,74.873,120.39,0.35307,80.154,49.425,2628.9,26.699,48.795,3099.4,23.48,65.841,232.76,339.88,94.753,77.093,62.887,53.713,25.523,58.577,21.749,42.267,36.408,43.744,47.723,40.759,16.931
0.278,3644.0,4522.5,9.3267,27.107,42.323,2700.4,75.009,120.43,0.34519,80.138,51.229,2628.8,25.094,50.362,3098.9,23.236,65.809,232.28,339.42,94.7,77.171,62.659,53.954,27.149,61.66,21.896,40.149,41.716,47.372,47.712,41.687,17.506
0.27904,3642.3,4494.5,9.2464,27.047,42.709,2701.3,75.137,120.37,0.34161,80.128,48.397,2629.5,24.685,49.782,3100.0,22.762,65.794,231.0,339.82,94.724,77.136,62.689,54.289,27.047,60.772,21.664,40.586,33.382,46.03,47.775,39.977,18.638
0.2669,3633.2,4518.9,9.274,26.92,42.092,2702.3,75.018,120.4,0.34455,80.152,49.9,2629.9,24.392,50.526,3099.8,23.649,65.785,231.84,340.01,94.735,77.159,61.804,54.156,25.953,61.988,22.041,41.011,37.806,47.752,47.726,41.176,16.529
0.26637,3615.6,4529.8,9.2884,27.0,42.098,2702.0,74.716,120.36,0.34062,80.031,50.254,2630.8,25.892,49.725,3099.7,23.695,65.76,231.38,340.11,94.849,77.332,62.108,54.026,26.004,60.969,22.046,41.491,38.848,45.897,47.752,39.578,16.421
0.29154,3628.8,4540.9,9.3545,26.963,42.467,2705.1,74.557,120.45,0.34218,80.189,50.365,2633.1,26.288,50.63,3102.3,22.698,65.722,231.32,340.19,94.73,77.401,62.866,54.2,28.885,59.114,21.93,41.629,39.174,47.992,47.74,41.685,18.774
0.29181,3619.0,4521.1,9.3809,26.947,42.376,2706.7,75.461,120.41,0.34621,80.271,49.467,2635.2,26.295,50.021,3104.8,23.489,65.758,230.76,340.3,94.641,77.682,63.033,54.436,28.858,58.818,22.043,41.138,36.53,46.583,47.773,41.066,16.872
0.32106,3632.0,4411.0,9.3032,27.263,42.845,2706.0,74.579,120.39,0.34426,80.156,48.976,2634.0,25.795,51.199,3105.1,22.509,65.779,231.28,340.25,94.593,77.188,63.478,53.28,31.53,60.28,22.102,41.116,35.086,49.31,47.708,40.494,19.226
0.32058,3657.5,4422.1,9.2561,27.009,42.289,2706.4,75.267,120.42,0.34721,80.12,51.654,2634.6,25.075,49.7,3103.7,22.598,65.788,232.17,340.92,94.534,77.275,63.038,53.148,31.577,60.877,22.278,40.756,42.967,45.841,48.535,40.932,19.002
0.21974,3661.7,4501.9,9.2709,26.647,42.073,2703.3,74.332,120.39,0.34731,79.984,50.675,2631.3,25.207,50.376,3100.9,22.181,65.806,233.46,341.1,94.755,77.102,62.63,53.778,21.653,63.793,21.644,41.774,40.087,47.403,48.804,40.641,20.01
0.21909,3660.1,4541.0,9.4463,26.587,42.466,2702.2,74.909,120.4,0.3484,79.899,52.405,2630.8,24.702,50.348,3099.3,23.423,65.807,235.94,341.52,94.753,77.167,62.657,53.309,21.717,61.537,21.915,41.642,45.178,47.339,48.97,41.104,17.072
